task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
4	b0/7c2e62	1489098	NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_GC	GC_G1000_hg38.zip	NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_GC (GC_G1000_hg38.zip)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-p7zip-15.09--h2d50403_4.img	1	518400000	-	1073741824	1	1677359310094	1677359312722	1677359317726	7632	2000	qbic	88.2	0.0	9650176	42328064	9650176	42336256	104914230	362428075	1025	11081	106324470	362430464	62	735	/sfs/9/ws/iizha01-QSARK/intervals/fastp_0_intervals_20/work/b0/7c2e62e9e5e9694a78153f8aaefbcc	true	-
5	71/32a486	1489104	NFCORE_SAREK:SAREK:PREPARE_REFERENCE_CNVKIT:CNVKIT_ANTITARGET	nfsmounts	NFCORE_SAREK:SAREK:PREPARE_REFERENCE_CNVKIT:CNVKIT_ANTITARGET (nfsmounts)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-cnvkit-0.9.9--pyhdfd78af_0.img	2	518400000	-	12884901888	1	1677359310180	1677359312730	1677359332707	22527	16000	qbic	41.0	0.0	106074112	318406656	107053056	318410752	102960900	41046	11301	26	51203637	49152	3193	874	/sfs/9/ws/iizha01-QSARK/intervals/fastp_0_intervals_20/work/71/32a4866288d4a7811fccc76f6378b4	true	-
13	bc/a05c9b	1489105	NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_RT	RT_G1000_hg38.zip	NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_RT (RT_G1000_hg38.zip)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-p7zip-15.09--h2d50403_4.img	1	518400000	-	1073741824	1	1677359310192	1677359312731	1677359317741	7549	2000	qbic	89.1	0.0	9920512	42328064	9920512	42336256	106516021	406268348	1037	12419	107926006	406274048	102	720	/sfs/9/ws/iizha01-QSARK/intervals/fastp_0_intervals_20/work/bc/a05c9b0978f5eb7358e663c475d708	true	-
11	49/fb2528	1489092	NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_LOCI	G1000_loci_hg38.zip	NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_LOCI (G1000_loci_hg38.zip)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-p7zip-15.09--h2d50403_4.img	1	518400000	-	1073741824	1	1677359310010	1677359312714	1677359317698	7688	0	qbic	97.0	0.0	10141696	42356736	10141696	42364928	8723493	34695046	500	1088	1556990	34738176	125	24	/sfs/9/ws/iizha01-QSARK/intervals/fastp_0_intervals_20/work/49/fb2528687d0b7a8cd5e38a2e01b2fa	true	-
8	42/e58a97	1489103	NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_ALLELES	G1000_alleles_hg38.zip	NFCORE_SAREK:SAREK:PREPARE_GENOME:UNZIP_ALLELES (G1000_alleles_hg38.zip)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-p7zip-15.09--h2d50403_4.img	1	518400000	-	1073741824	1	1677359310164	1677359312728	1677359317735	7571	0	qbic	90.1	0.0	7798784	42192896	7798784	42201088	10321269	31412214	512	987	1557002	31457280	70	14	/sfs/9/ws/iizha01-QSARK/intervals/fastp_0_intervals_20/work/42/e58a971c7573b42a73e47280c203c1	true	-
16	8d/7a1e4d	1489197	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED	wgs_calling_regions_noseconds.hg38.bed	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED (wgs_calling_regions_noseconds.hg38.bed)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gawk-5.1.0.img	1	518400000	-	1073741824	1	1677359463825	1677359466619	1677359471619	7794	0	qbic	0.0	0.0	0	0	0	0	74921	9347	158	37	927	94208	0	0	/sfs/9/ws/iizha01-QSARK/intervals/fastp_0_intervals_20/work/8d/7a1e4d94c8b275b49a2866eb129638	true	-
73	85/8f23af	1489221	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr1_122026460-124977944	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr1_122026460-124977944)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	518400000	-	1073741824	1	1677359471721	1677359476634	1677359476636	4915	0	qbic	47.6	0.0	3313664	5640192	3313664	5644288	104031	3641	221	47	780305	16384	16	3	/sfs/9/ws/iizha01-QSARK/intervals/fastp_0_intervals_20/work/85/8f23afd6bd433b63c6bd0d90a135b9	true	-
63	ef/6ecfc6	1489222	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr12_37235253-37240944	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr12_37235253-37240944)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	518400000	-	1073741824	1	1677359471735	1677359476653	1677359476655	4920	0	qbic	57.4	0.0	3248128	5640192	3248128	5644288	104119	3650	235	47	780301	16384	18	2	/sfs/9/ws/iizha01-QSARK/intervals/fastp_0_intervals_20/work/ef/6ecfc6e8050a14d2545f0b9da903dc	true	-
74	5d/1abcbc	1489223	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr18_47019913-54536574	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr18_47019913-54536574)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	518400000	-	1073741824	1	1677359471748	1677359476671	1677359476673	4925	0	qbic	101.1	0.0	3289088	5640192	3289088	5644288	104783	3919	220	47	780790	16384	18	0	/sfs/9/ws/iizha01-QSARK/intervals/fastp_0_intervals_20/work/5d/1abcbc569127a3aba1c540783d0228	true	-
69	da/236703	1489224	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr4_190173122-190204555	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr4_190173122-190204555)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	518400000	-	1073741824	1	1677359471764	1677359476688	1677359476689	4925	0	qbic	91.0	0.0	0	0	0	0	104384	3833	235	47	780501	16384	0	0	/sfs/9/ws/iizha01-QSARK/intervals/fastp_0_intervals_20/work/da/236703abb22502eca4881e4e931294	true	-
