task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
4	e0/64f0e0	1999665	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED	wgs_calling_regions_noseconds.hg38.bed	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED (wgs_calling_regions_noseconds.hg38.bed)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gawk-5.1.0.img	1	14400000	-	1073741824	1	1681114199537	1681114203141	1681114213121	13584	0	preempt	0.0	0.0	5709824	22323200	5873664	22495232	75256	9349	158	140	13213	516096	18	2	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/spark/work/e0/64f0e0dc9d0079be2ff6dc3754bfd6	true	-
38	ac/a29845	1999669	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr1_143184588-223558935	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr1_143184588-223558935)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681114213769	1681114218120	1681114218122	4353	0	preempt	74.7	0.0	3203072	5640192	3203072	5644288	104130	3443	222	47	780135	16384	14	0	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/spark/work/ac/a298450d3770efb0ba7f2091599fd4	true	-
33	d4/1bcf9e	1999670	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr1_29553836-121976459	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr1_29553836-121976459)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681114215047	1681114223121	1681114223124	8077	0	preempt	90.6	0.0	3252224	5640192	3252224	5644288	104268	3418	235	47	780230	16384	18	0	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/spark/work/d4/1bcf9e1931b65c1439d80fa4d3193f	true	-
41	a2/39426c	1999671	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr13_18408107-86202979	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr13_18408107-86202979)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681114215089	1681114223138	1681114223140	8051	0	preempt	52.7	0.0	3350528	5640192	3350528	5644288	104124	3337	235	47	780130	16384	16	0	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/spark/work/a2/39426ca80f0d449cfc7ce4c320f2e2	true	-
42	88/646725	1999672	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr9_68220553-134183092	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr9_68220553-134183092)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681114215371	1681114223152	1681114223154	7783	0	preempt	55.2	0.0	5660672	11034624	5660672	12140544	104037	3388	223	47	780130	16384	69	11	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/spark/work/88/6467256b8a66214c37ad0b46c8bc83	true	-
39	78/594984	1999673	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr10_47870369-124121200	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr10_47870369-124121200)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681114216013	1681114223177	1681114223178	7165	0	preempt	18.6	0.0	5779456	11034624	5779456	12140544	104043	3353	220	47	780135	16384	72	8	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/spark/work/78/594984ea21ff0ceedf8f291eb9826a	true	-
40	37/4fefe3	1999674	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr6_95070791-167591393	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr6_95070791-167591393)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681114216268	1681114223225	1681114223226	6958	0	preempt	71.9	0.0	3358720	5640192	3358720	5644288	104134	3485	235	47	780173	16384	16	0	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/spark/work/37/4fefe3ede9c44ec5950cae3b68481b	true	-
32	99/4ea4e9	1999675	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr12_37257056-37379851	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr12_37257056-37379851)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681114216443	1681114223239	1681114223241	6798	0	preempt	91.0	0.0	3203072	5640192	3203072	5644288	104210	3562	235	47	780229	16384	18	2	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/spark/work/99/4ea4e92a7475aeacb57a004c3499a4	true	-
35	d1/c478c3	1999676	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr14_19611714-106883718	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr14_19611714-106883718)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681114216604	1681114223252	1681114223253	6649	0	preempt	57.7	0.0	3211264	5640192	3211264	5644288	104216	3441	235	47	780207	16384	14	0	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/spark/work/d1/c478c381435ace9aef318b2890aec0	true	-
31	20/f48bd3	1999677	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr3_93705575-198235559	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr3_93705575-198235559)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681114217469	1681114223266	1681114223268	5799	0	preempt	115.8	0.0	0	0	0	0	104102	3510	235	47	780170	16384	0	0	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/spark/work/20/f48bd318e9706eff15c1206da34386	true	-
