task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
22	3c/404af0	2631492	NFCORE_SAREK:SAREK:RUN_FASTQC:FASTQC	CHC892T-2	NFCORE_SAREK:SAREK:RUN_FASTQC:FASTQC (CHC892T-2)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-fastqc-0.11.9--0.img	6	28800000	-	4294967296	1	1660221993284	1660223193638	1660233030128	11036844	9833000	compute	171.5	1.9	1257963520	4708196352	1257963520	4771115008	162187785712	4199783	319487351	12540	162191520015	10190848	100	4	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/3c/404af00e642403f3f8f7a9eda3c43b	true	-
8	f5/f72be0	2631488	NFCORE_SAREK:SAREK:PREPARE_GENOME:TABIX_KNOWN_SNPS	1000G_omni2.5.hg38.vcf	NFCORE_SAREK:SAREK:PREPARE_GENOME:TABIX_KNOWN_SNPS (1000G_omni2.5.hg38.vcf)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	6	28800000	-	38654705664	1	1660221992974	1660222963604	1660222963612	970638	2000	compute	86.9	0.0	14143488	24035328	14143488	24039424	53321349	1511181	1842	132	614887	1519616	20	3	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/f5/f72be03be56cb39c59788428fbce10	true	-
19	c7/15286d	2631490	NFCORE_SAREK:SAREK:RUN_FASTQC:FASTQC	CHC892N-1	NFCORE_SAREK:SAREK:RUN_FASTQC:FASTQC (CHC892N-1)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-fastqc-0.11.9--0.img	6	28800000	-	4294967296	1	1660221993133	1660222963774	1660229399464	7406331	6431000	compute	171.3	1.9	1248780288	4708196352	1248780288	4765487104	93663602911	4252567	184461935	12535	93667320247	8138752	101	4	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/c7/15286d9d20be3c4f703d70b90d45ee	true	-
17	8e/c49680	2631487	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED	wgs_calling_regions.hg38.bed	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED (wgs_calling_regions.hg38.bed)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gawk-5.1.0.img	1	14400000	-	6442450944	1	1660221992753	1660222508504	1660222513500	520747	0	compute	61.5	0.0	0	0	0	0	68394	14256	148	149	915	552960	0	0	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/8e/c49680959b1d2e845e9692191eda31	true	-
20	3e/d65506	2631489	NFCORE_SAREK:SAREK:FASTP	CHC892N-1	NFCORE_SAREK:SAREK:FASTP (CHC892N-1)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-fastp-0.23.2--h79da9fb_0.img	12	28800000	-	4294967296	1	1660221993055	1660222648564	1660224158757	2165702	1286000	compute	1148.2	3.1	2083475456	2969968640	2083475456	2969972736	93654622310	72384000581	45423	135014	93655665951	72384073728	293	5	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/3e/d655066913f155fb2e0ccfe62ed378	true	-
21	f5/a9d372	2631491	NFCORE_SAREK:SAREK:FASTP	CHC892T-2	NFCORE_SAREK:SAREK:FASTP (CHC892T-2)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-fastp-0.23.2--h79da9fb_0.img	12	28800000	-	4294967296	1	1660221993239	1660222653564	1660225363917	3370678	2318000	compute	1103.4	3.2	2170359808	2969968640	2170359808	3037081600	162178814923	128439299409	78560	237982	162179858551	128439521280	72	3	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/f5/a9d3721cb385e01f7c0263e42cce0a	true	-
36	e6/03e118	2631822	NFCORE_SAREK:SAREK:GATK4_MAPPING:BWAMEM1_MEM	CHC892N-1	NFCORE_SAREK:SAREK:GATK4_MAPPING:BWAMEM1_MEM (CHC892N-1)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-mulled-v2-fe8faa35dbf6dc65a0f7f5d4ea12e31a79f73e40-8110a70be2bfe7f75a2ea7f2a89cda4cc7732095-0.img	24	172800000	-	77309411328	1	1660225399017	1660225403933	1660227369183	1970166	1959000	qbic	2210.0	2.6	28289241088	31493328896	29430583296	31770951680	49650559692	44444105912	9103970	8643367	6037340297	11770396672	142312	591	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/e6/03e118bb862f8303931b0c5c183638	true	-
34	2a/c660f0	2631819	NFCORE_SAREK:SAREK:GATK4_MAPPING:BWAMEM1_MEM	CHC892N-1	NFCORE_SAREK:SAREK:GATK4_MAPPING:BWAMEM1_MEM (CHC892N-1)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-mulled-v2-fe8faa35dbf6dc65a0f7f5d4ea12e31a79f73e40-8110a70be2bfe7f75a2ea7f2a89cda4cc7732095-0.img	24	172800000	-	77309411328	1	1660225368955	1660225373936	1660227124207	1755252	1742000	qbic	2261.2	2.6	28330487808	31559598080	29483053056	31690334208	49645944615	44438153991	9104750	8642151	6037610493	11769069568	137870	119	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/2a/c660f08597701aefc4f02332469fd2	true	-
33	4f/4cdf7e	2631817	NFCORE_SAREK:SAREK:GATK4_MAPPING:BWAMEM1_MEM	CHC892N-1	NFCORE_SAREK:SAREK:GATK4_MAPPING:BWAMEM1_MEM (CHC892N-1)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-mulled-v2-fe8faa35dbf6dc65a0f7f5d4ea12e31a79f73e40-8110a70be2bfe7f75a2ea7f2a89cda4cc7732095-0.img	24	172800000	-	77309411328	1	1660225364002	1660225369006	1660227129170	1765168	1752000	qbic	2271.9	2.6	28313677824	31569620992	29459644416	31759237120	49649221967	44443198976	9175490	8643094	6037013484	11770630144	138457	133	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/4f/4cdf7ed828505848448eead56e0092	true	-
35	03/ecbf9e	2631829	NFCORE_SAREK:SAREK:GATK4_MAPPING:BWAMEM1_MEM	CHC892N-1	NFCORE_SAREK:SAREK:GATK4_MAPPING:BWAMEM1_MEM (CHC892N-1)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-mulled-v2-fe8faa35dbf6dc65a0f7f5d4ea12e31a79f73e40-8110a70be2bfe7f75a2ea7f2a89cda4cc7732095-0.img	24	172800000	-	77309411328	1	1660225459050	1660227129845	1660228864416	3405366	1731000	qbic	2271.9	0.0	1314816	11558912	1314816	11563008	49640540274	44432648840	9106771	8641182	6036507155	11767414784	10	1	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/03/ecbf9e919896290b73fdb2fa834bdd	true	-
