task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
17	8e/c49680	2631487	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED	wgs_calling_regions.hg38.bed	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED (wgs_calling_regions.hg38.bed)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gawk-5.1.0.img	1	14400000	-	6442450944	1	1660221992753	1660222508504	1660222513500	520747	0	compute	61.5	0.0	0	0	0	0	68394	14256	148	149	915	552960	0	0	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/8e/c49680959b1d2e845e9692191eda31	true	-
16	f5/f72be0	2631488	NFCORE_SAREK:SAREK:PREPARE_GENOME:TABIX_KNOWN_SNPS	1000G_omni2.5.hg38.vcf	NFCORE_SAREK:SAREK:PREPARE_GENOME:TABIX_KNOWN_SNPS (1000G_omni2.5.hg38.vcf)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	6	28800000	-	38654705664	1	1660221992974	1660222963604	1660222963612	970638	2000	compute	86.9	0.0	14143488	24035328	14143488	24039424	53321349	1511181	1842	132	614887	1519616	20	3	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/f5/f72be03be56cb39c59788428fbce10	true	-
25	da/69397a	2631539	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr1_122026460-124977944	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr1_122026460-124977944)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	6	28800000	-	38654705664	1	1660222519512	1660223428648	1660223428657	909145	0	compute	39.2	0.0	1646592	5623808	1646592	5627904	92521	3396	214	47	993221	16384	8	1	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/da/69397a2e8b810e92b983622865d6c2	true	-
24	64/1d6f01	2631540	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr16_46380683-90228345	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr16_46380683-90228345)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	6	28800000	-	38654705664	1	1660222519726	1660223428680	1660223428689	908963	0	compute	58.3	0.0	1642496	5623808	1642496	5627904	92501	3410	212	47	993204	16384	8	1	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/64/1d6f013a7489fadac0a43b64eaa87a	true	-
23	54/6d9cee	2631541	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr1_143184588-223558935	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr1_143184588-223558935)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	6	28800000	-	38654705664	1	1660222519780	1660223433646	1660223433650	913870	0	compute	54.6	0.0	1642496	5623808	1642496	5627904	92470	3470	212	47	993182	16384	8	1	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/54/6d9cee610e8b2b55f1564dfaf8cf5b	true	-
26	93/48fca2	2631542	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr2_97489619-238903659	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr2_97489619-238903659)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	6	28800000	-	38654705664	1	1660222519876	1660223433675	1660223433679	913803	0	compute	52.1	0.0	1642496	5623808	1642496	5627904	92465	3486	212	47	993177	16384	8	1	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/93/48fca212dfd2af9c2cac77644ef568	true	-
27	5f/4918be	2631543	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr4_58921382-190123121	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr4_58921382-190123121)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	6	28800000	-	38654705664	1	1660222520071	1660223438665	1660223438670	918599	0	compute	62.3	0.0	1642496	5623808	1642496	5627904	92403	3419	212	47	993138	16384	8	1	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/5f/4918be3a6690d5de6d1740cbd48c86	true	-
29	4c/16cc8b	2631544	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr3_10001-90565295	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr3_10001-90565295)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	6	28800000	-	38654705664	1	1660222520112	1660223438716	1660223438720	918608	0	compute	54.2	0.0	1646592	5623808	1646592	5627904	92375	3324	211	47	993117	16384	8	1	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/4c/16cc8b4483b9d693657dc066e3ffcc	true	-
28	5a/c7d455	2631545	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr3_91256422-91257890	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr3_91256422-91257890)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	6	28800000	-	38654705664	1	1660222520231	1660223443648	1660223443672	923441	0	compute	57.3	0.0	1646592	5623808	1646592	5627904	92596	3557	217	47	993278	16384	8	1	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/5a/c7d455e77a2fdb780f865cc9adfd9f	true	-
31	b0/15a3d1	2631546	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr12_34829238-37185252	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr12_34829238-37185252)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	6	28800000	-	38654705664	1	1660222520261	1660223443691	1660223443696	923435	0	compute	47.5	0.0	1642496	5623808	1642496	5627904	92611	3466	212	47	993287	16384	8	1	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/b0/15a3d133dd34a1574ed63ab70421b8	true	-
