236	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/5ab246d772be6e4284b262979c17c4/.command.trace
59	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/5ab246d772be6e4284b262979c17c4/versions.yml
457949	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/5ab246d772be6e4284b262979c17c4/CHC892N-1_1_fastqc.zip
665515	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/5ab246d772be6e4284b262979c17c4/CHC892N-1_2_fastqc.html
447914	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/5ab246d772be6e4284b262979c17c4/CHC892N-1_2_fastqc.zip
0	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/5ab246d772be6e4284b262979c17c4/.command.out
12157	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/5ab246d772be6e4284b262979c17c4/.command.run
501	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/5ab246d772be6e4284b262979c17c4/.command.sh
1	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/5ab246d772be6e4284b262979c17c4/.exitcode
122	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/5ab246d772be6e4284b262979c17c4/.command.err
177	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/5ab246d772be6e4284b262979c17c4/.command.log
678020	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/5ab246d772be6e4284b262979c17c4/CHC892N-1_1_fastqc.html
0	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/5ab246d772be6e4284b262979c17c4/.command.begin
2262664	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/5ab246d772be6e4284b262979c17c4
233	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/34468754fea33915a5756ffc5657a9/.command.trace
80	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/34468754fea33915a5756ffc5657a9/versions.yml
23	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/34468754fea33915a5756ffc5657a9/.command.out
13952	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/34468754fea33915a5756ffc5657a9/.command.run
625	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/34468754fea33915a5756ffc5657a9/.command.sh
1	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/34468754fea33915a5756ffc5657a9/.exitcode
8674	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/34468754fea33915a5756ffc5657a9/.command.err
151534	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/34468754fea33915a5756ffc5657a9/CHC892N_chr18_15791048-20564714.recal.table
8752	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/34468754fea33915a5756ffc5657a9/.command.log
0	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/34468754fea33915a5756ffc5657a9/.command.begin
183884	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/34468754fea33915a5756ffc5657a9
248	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/3670d56803ddfcd09ddb8cd2f5218c/.command.trace
59	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/3670d56803ddfcd09ddb8cd2f5218c/versions.yml
143047	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/3670d56803ddfcd09ddb8cd2f5218c/CHC912N.recal.mosdepth.region.dist.txt
0	/sfs/7/workspace/ws/iizha01-sarek_3_0_experiments-0/experiment_bam_vs_cram/CRAM_I/work/78/3670d56803ddfcd09ddb8cd2f5218c/.command.out
