task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
5	37/990568	2000701	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED	wgs_calling_regions_noseconds.hg38.bed	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:CREATE_INTERVALS_BED (wgs_calling_regions_noseconds.hg38.bed)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gawk-5.1.0.img	1	14400000	-	1073741824	1	1681145740142	1681145743843	1681145748824	8682	0	preempt	16.7	0.0	0	0	0	0	75176	9349	158	140	925	516096	0	0	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/cram/spark/work/37/99056800b35a0a78fd5ae1edc002ae	true	-
33	fc/a9bdbd	2000707	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr1_29553836-121976459	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr1_29553836-121976459)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681145749192	1681145753826	1681145753829	4637	0	preempt	77.7	0.0	3198976	5640192	3198976	5644288	104186	3416	235	47	780230	16384	16	0	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/cram/spark/work/fc/a9bdbd570559e07bad2fb0fde386b5	true	-
43	8e/12e57d	2000708	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr15_23276875-84270066	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr15_23276875-84270066)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681145749243	1681145753857	1681145753859	4616	0	preempt	54.0	0.0	3313664	5640192	3313664	5644288	104042	3335	235	47	780130	16384	18	1	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/cram/spark/work/8e/12e57dd19c0b5be0f28424d13a9216	true	-
36	8a/fe977d	2000709	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr5_50109808-139452659	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr5_50109808-139452659)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681145749303	1681145753885	1681145753886	4583	0	preempt	52.5	0.0	3317760	5640192	3317760	5644288	104038	3399	235	47	780130	16384	18	1	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/cram/spark/work/8a/fe977d85b2009f4ea6800131d76e47	true	-
47	f4/61e62f	2000710	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr2_32917626-89330679	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr2_32917626-89330679)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681145749774	1681145754116	1681145758826	9052	0	preempt	7.0	0.0	5713920	11034624	5853184	12140544	104138	3391	220	47	780194	16384	45	11	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/cram/spark/work/f4/61e62fb8bbe00c6f01ac15c5a2d895	true	-
32	ba/803e3c	2000711	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr12_37257056-37379851	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr12_37257056-37379851)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681145750066	1681145754118	1681145758899	8833	0	preempt	9.7	0.0	5738496	11034624	5877760	12140544	104185	3561	220	47	780229	16384	216	18	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/cram/spark/work/ba/803e3c7b047c85b138027aa85e0418	true	-
29	d3/0c462d	2000712	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr2_97489619-238903659	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr2_97489619-238903659)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681145750235	1681145754119	1681145758954	8719	0	preempt	100.0	0.0	0	0	0	0	104080	3485	235	47	780155	16384	0	0	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/cram/spark/work/d3/0c462db6a4fbfb1576915df5035201	true	-
38	d9/ca79ff	2000713	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr1_143184588-223558935	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr1_143184588-223558935)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681145750391	1681145754121	1681145758965	8574	0	preempt	64.6	0.0	3313664	5640192	3313664	5644288	104044	3441	235	47	780135	16384	18	1	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/cram/spark/work/d9/ca79ff9f6c75f6af668ffbb27bf6fd	true	-
37	11/6a4b1a	2000714	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr7_61967064-61976104	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr7_61967064-61976104)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681145750518	1681145754122	1681145758976	8458	0	preempt	89.7	0.0	0	0	0	0	104199	3498	235	47	780172	16384	0	0	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/cram/spark/work/11/6a4b1a896ce87464ca56c1eee3b64c	true	-
41	75/fbb014	2000715	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr13_18408107-86202979	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr13_18408107-86202979)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681145750544	1681145754123	1681145758988	8444	0	preempt	28.1	0.0	3289088	5640192	3289088	5644288	104132	3337	235	47	780130	16384	16	1	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/cram/spark/work/75/fbb014cbb5771e95dda217b096cc2f	true	-
46	44/17a700	2000716	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr8_85714223-145078636	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr8_85714223-145078636)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681145750567	1681145758998	1681145758999	8432	0	preempt	59.0	0.0	0	0	0	0	104132	3402	235	47	780130	16384	20	1	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/cram/spark/work/44/17a700906f7d25f5176e02fc556b46	true	-
48	38/ee4110	2000717	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr17_26820267-26859724	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr17_26820267-26859724)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681145750986	1681145759013	1681145759014	8028	0	preempt	89.3	0.0	0	0	0	0	104298	3444	219	47	780250	16384	0	0	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/cram/spark/work/38/ee411075c707b521aefeef2c67d89b	true	-
35	0b/0c3724	2000718	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT	chr14_19611714-106883718	NFCORE_SAREK:SAREK:PREPARE_INTERVALS:TABIX_BGZIPTABIX_INTERVAL_SPLIT (chr14_19611714-106883718)	COMPLETED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-tabix-1.11--hdfd78af_0.img	1	14400000	-	1073741824	1	1681145751083	1681145754126	1681145759026	7943	0	preempt	58.4	0.0	0	0	0	0	104247	3442	235	47	780207	16384	0	0	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/cram/spark/work/0b/0c3724ca95b7741afe79cb545c1c80	true	-
